time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
5.4,10.760076328289156,4.397129012837752e-06,1.9998693564954508,-5.2878872722578235e-06,0.0001996041722781725,2.092662194965943e-06,7.645483940870414e-05,5.287887272054093e-06,21.975399999064393
5.5,10.960063263935904,3.339620641203606e-06,1.9998893169126786,-4.020458139242981e-06,0.00017499947392533716,1.5960618952840332e-06,6.33520216883518e-05,4.0204581392977445e-06,21.471000000019558
5.6000000000000005,11.160052195625555,2.5355735130291056e-06,1.999906816860071,-3.053787293236727e-06,0.00015180818040551032,1.214471472018637e-06,5.2257176159076995e-05,3.053787293261223e-06,21.74379999996745
5.7,11.36004287731063,1.9248445105315755e-06,1.9999219976781117,-2.3182240661702968e-06,0.00013050059428761833,9.22478981409915e-07,4.292049386077489e-05,2.3182240660446496e-06,21.343000000342727
5.800000000000001,11.560035077077902,1.4612177799839134e-06,1.9999350477375406,-1.7595063171339822e-06,0.00011130069763286899,7.000502710161716e-07,3.510749993281666e-05,1.759506317089432e-06,21.60800000092422
5.9,11.760028581851348,1.1093279449489095e-06,1.999946177807304,-1.3355041753460858e-06,9.426426622169644e-05,5.311347305113952e-07,2.860337104194868e-05,1.3355041752483032e-06,21.55750000019907
6.0,11.9600231996319,8.422342978560788e-07,1.9999556042339262,-1.01380796874794e-06,7.933635944859428e-05,4.0303894995337946e-07,2.3214915008826837e-05,1.013807968686109e-06,23.597800000061397
6.1000000000000005,12.16001876005519,6.394772049846679e-07,1.999963537869871,-7.696953077292054e-07,6.639303585308806e-05,3.0591765555110784e-07,1.877095100951019e-05,7.696953079339153e-07,22.1942999996827
6.2,12.360015113842117,4.85540949911889e-07,1.9999701771734564,-5.844063444666768e-07,5.527112871887091e-05,2.3225141508928943e-07,1.5121639248551675e-05,5.844063446502901e-07,21.96430000003602
6.300000000000001,12.560012131559429,3.686614238834645e-07,1.9999757042863282,-4.4373526518596196e-07,4.5789070540475484e-05,1.7634652043923305e-07,1.2137159692612718e-05,4.437352649766524e-07,21.701799998481874
6.4,12.760009701988041,2.799154489327699e-07,1.9999802831933822,-3.369246181799346e-07,3.776107553862914e-05,1.3390386890050757e-07,9.706025170687073e-06,3.369246179829588e-07,22.702600001139217
6.5,12.960007730307368,2.125311896045384e-07,1.999984059300936,-2.558207121701441e-07,3.100644808091271e-05,1.0167517532753426e-07,7.733228400206887e-06,2.5582071216945224e-07,21.903099999690312
6.6000000000000005,13.160006136237454,1.6136745496660885e-07,1.999987159945744,-1.9423720826896389e-07,2.535536158774447e-05,7.720124720143784e-08,6.138358864495142e-06,1.9423720809541578e-07,21.921900000961614
6.7,13.360004852232025,1.225202627144456e-07,1.9999896954819028,-1.4747721337657343e-07,2.065212211167052e-05,5.8616811972095586e-08,4.853778615518613e-06,1.4747721355234944e-07,21.824699999342556
